user_id,age,payment_method,support_contacts_last_30_days,items_sold_last_30_days,churned
928,38,credit_card,4,117,0
929,40,credit_card,2,14,0
930,39,credit_card,1,152,0
931,42,credit_card,4,188,0
932,39,credit_card,0,54,0
933,39,credit_card,1,132,0
934,39,credit_card,1,62,0
935,42,credit_card,2,191,0
936,39,credit_card,3,135,1
937,37,credit_card,3,114,0
938,40,credit_card,3,115,0
939,42,credit_card,0,153,0
940,40,credit_card,3,154,1
941,42,credit_card,3,112,0
942,38,credit_card,1,30,0
943,36,credit_card,2,15,0
944,41,credit_card,0,181,1
945,35,credit_card,0,125,0
946,44,credit_card,4,199,0
947,40,credit_card,0,146,0
948,40,credit_card,3,137,0
949,42,credit_card,4,23,0
950,37,credit_card,3,3,0
951,40,credit_card,3,168,0
952,44,credit_card,1,124,0
953,37,credit_card,2,189,0
954,41,credit_card,1,130,0
955,39,credit_card,3,27,0
956,38,credit_card,2,48,1
957,38,credit_card,0,92,0
958,43,credit_card,1,66,0
959,37,credit_card,1,31,1
960,37,credit_card,0,64,0
961,37,credit_card,3,93,0
962,39,credit_card,1,51,0
963,41,credit_card,0,36,0
964,40,credit_card,4,66,0
965,40,credit_card,4,61,0
966,36,credit_card,3,78,0
967,40,credit_card,2,0,0
968,40,credit_card,0,123,0
969,34,credit_card,4,101,0
970,39,credit_card,1,131,0
971,41,credit_card,0,62,0
972,42,credit_card,4,2,0
973,40,credit_card,4,102,1
974,36,credit_card,4,118,0
975,37,credit_card,0,38,0
976,41,credit_card,0,184,0
977,40,credit_card,2,193,1
978,41,credit_card,2,149,0
979,36,credit_card,0,61,0
980,38,credit_card,4,18,0
981,37,credit_card,0,181,0
982,43,credit_card,0,88,0
983,35,credit_card,4,32,0
984,40,credit_card,1,48,0
985,40,credit_card,2,194,0
986,39,credit_card,0,67,0
987,40,credit_card,1,160,0
988,40,credit_card,2,133,0
989,43,credit_card,2,118,0
990,40,credit_card,3,14,0
991,40,credit_card,3,90,0
992,43,credit_card,1,124,0
993,41,credit_card,4,56,0
994,37,credit_card,3,166,0
995,39,credit_card,2,179,0
996,36,credit_card,4,16,0
997,40,credit_card,1,165,0
998,38,credit_card,1,175,0
999,40,credit_card,2,177,0
1000,38,credit_card,4,197,0
1001,42,credit_card,3,15,0
1002,37,credit_card,2,42,0
1003,37,credit_card,3,169,0
1004,38,credit_card,1,196,1
1005,42,credit_card,2,94,0
1006,41,credit_card,1,40,0
1007,38,credit_card,0,20,0
1008,43,credit_card,0,83,0
1009,38,credit_card,2,17,0
1010,41,credit_card,4,48,0
1011,43,credit_card,4,31,0
1012,40,credit_card,2,29,0
1013,41,credit_card,4,66,1
1014,33,credit_card,1,173,1
1015,40,credit_card,2,159,0
1016,38,credit_card,2,18,0
1017,42,credit_card,2,47,0
1018,39,credit_card,4,165,0
1019,40,credit_card,3,39,0
1020,36,credit_card,3,1,0
1021,38,credit_card,1,103,0
1022,44,credit_card,4,72,0
1023,40,credit_card,0,178,0
1024,41,credit_card,1,194,0
1025,44,credit_card,1,162,0
1026,37,credit_card,4,83,0
1027,37,credit_card,0,50,0
1028,38,credit_card,0,42,0
1029,38,credit_card,3,156,0
1030,34,credit_card,2,196,0
1031,38,credit_card,2,115,0
1032,37,credit_card,1,41,0
1033,40,credit_card,2,26,0
1034,38,credit_card,4,148,0
1035,39,credit_card,3,79,1
1036,40,credit_card,3,110,0
1037,40,credit_card,1,80,0
1038,43,credit_card,4,140,0
1039,42,credit_card,1,159,0
1040,41,credit_card,0,130,1
1041,41,credit_card,1,178,0
1042,39,credit_card,0,59,0
1043,41,credit_card,2,157,0
1044,38,credit_card,0,184,0
1045,39,credit_card,2,190,0
1046,39,credit_card,4,83,0
1047,39,credit_card,3,24,0
1048,39,credit_card,0,4,0
1049,37,credit_card,0,197,0
1050,40,credit_card,2,62,0
1051,40,credit_card,2,78,0
1052,39,credit_card,1,140,0
1053,39,credit_card,1,152,0
1054,37,credit_card,2,159,0
1055,42,credit_card,3,181,0
1056,36,credit_card,1,123,1
1057,39,credit_card,4,173,1
1058,43,credit_card,1,73,0
1059,38,credit_card,0,119,0
1060,35,credit_card,1,26,0
1061,38,credit_card,1,162,0
1062,41,credit_card,4,167,0
1063,40,credit_card,4,164,0
1064,38,credit_card,3,96,0
1065,42,credit_card,3,86,0
1066,40,credit_card,4,45,0
1067,41,credit_card,4,164,0
1068,35,credit_card,1,77,0
1069,36,credit_card,2,6,0
1070,39,credit_card,3,114,0
1071,43,credit_card,1,78,0
1072,39,credit_card,2,32,0
1073,37,credit_card,0,86,0
1074,38,credit_card,1,167,0
1075,41,credit_card,3,51,0
1076,39,credit_card,0,188,0
1077,37,credit_card,3,115,0
1078,39,credit_card,2,183,0
1079,40,credit_card,2,137,0
1080,40,credit_card,1,189,0
1081,40,credit_card,0,66,0
1082,40,credit_card,1,188,0
1083,38,credit_card,1,148,1
1084,40,credit_card,3,3,0
1085,42,credit_card,1,90,0
1086,40,credit_card,1,61,0
1087,40,credit_card,1,128,0
1088,39,credit_card,0,171,0
1089,40,credit_card,2,100,0
1090,41,credit_card,0,56,0
1091,39,credit_card,3,114,0
1092,41,credit_card,2,19,0
1093,40,credit_card,0,14,0
1094,40,credit_card,1,196,1
1095,41,credit_card,2,166,0
1096,40,credit_card,3,56,0
1097,37,credit_card,1,96,0
1098,38,credit_card,1,19,0
1099,39,credit_card,0,108,0
1100,38,credit_card,1,121,0
1101,42,credit_card,0,26,0
1102,35,credit_card,0,8,0
1103,43,credit_card,0,70,0
1104,39,credit_card,2,178,0
1105,36,credit_card,3,155,0
1106,44,credit_card,4,146,0
1107,40,credit_card,3,87,0
1108,40,credit_card,2,114,0
1109,38,credit_card,0,11,0
1110,42,credit_card,0,38,0
1111,39,credit_card,4,94,0
1112,39,credit_card,0,99,0
1113,36,credit_card,0,124,0
1114,40,credit_card,3,153,1
1115,40,credit_card,2,40,0
1116,39,credit_card,1,70,1
1117,39,credit_card,0,10,0
1118,41,credit_card,0,31,0
1119,42,credit_card,3,54,0
1120,40,credit_card,2,190,0
1121,41,credit_card,3,130,0
1122,42,credit_card,0,4,0
1123,39,credit_card,4,136,0
1124,41,credit_card,1,148,0
1125,37,credit_card,0,36,0
1126,41,credit_card,1,169,0
1127,39,credit_card,1,152,0
1128,37,credit_card,0,66,0
1129,43,credit_card,1,102,0
1130,38,credit_card,4,16,0
1131,38,credit_card,4,117,0
1132,38,credit_card,2,161,0
1133,39,credit_card,2,37,0
1134,39,credit_card,1,86,0
1135,40,credit_card,3,164,0
1136,39,credit_card,0,58,1
1137,42,credit_card,2,133,0
1138,42,credit_card,3,148,0
1139,38,credit_card,4,146,0
1140,40,credit_card,4,70,0
1141,41,credit_card,2,3,0
1142,42,credit_card,4,109,0
1143,37,credit_card,1,99,0
1144,38,credit_card,4,186,0
1145,39,credit_card,2,41,0
1146,40,credit_card,4,136,0
1147,40,credit_card,3,94,0
1148,41,credit_card,1,175,0
1149,37,credit_card,2,181,0
1150,36,credit_card,1,77,0
1151,43,credit_card,0,63,0
1152,40,credit_card,1,1,0
1153,39,credit_card,1,126,0
1154,40,credit_card,0,23,0
1155,38,credit_card,0,16,0
1156,41,credit_card,2,95,0
1157,39,credit_card,2,160,0
1158,41,credit_card,1,85,0
1159,40,credit_card,3,194,0
1160,39,credit_card,3,38,0
1161,41,credit_card,0,167,0
1162,39,credit_card,4,196,0
1163,40,credit_card,2,178,0
1164,40,credit_card,1,152,0
1165,40,credit_card,4,4,0
1166,37,credit_card,0,197,1
1167,36,credit_card,3,46,0
1168,42,credit_card,3,40,0
1169,39,credit_card,0,3,0
1170,36,credit_card,1,39,0
1171,38,credit_card,2,126,0
1172,39,credit_card,2,174,0
1173,42,credit_card,3,72,0
1174,38,credit_card,3,25,0
1175,38,credit_card,2,178,0
1176,40,credit_card,2,35,0
1177,37,credit_card,2,176,0
1178,41,credit_card,4,48,0
1179,40,credit_card,2,90,0
1180,38,credit_card,1,89,0
1181,39,credit_card,1,99,0
1182,39,credit_card,2,85,0
1183,41,credit_card,4,73,0
1184,43,credit_card,0,11,0
1185,40,credit_card,3,181,0
1186,40,credit_card,1,60,1
1187,39,credit_card,4,27,0
1188,39,credit_card,1,196,0
1189,40,credit_card,2,158,0
1190,42,credit_card,2,175,0
1191,39,credit_card,3,126,0
1192,39,credit_card,4,128,0
1193,40,credit_card,0,127,0
1194,40,credit_card,0,117,0
1195,37,credit_card,2,184,0
1196,41,credit_card,0,117,0
1197,40,credit_card,0,161,0
1198,36,credit_card,2,38,0
1199,40,credit_card,0,0,0
1200,39,credit_card,1,28,0
1201,41,credit_card,1,77,0
1202,42,credit_card,1,134,0
1203,36,credit_card,1,67,0
1204,39,credit_card,1,58,0
1205,36,credit_card,0,91,0
1206,41,credit_card,1,175,0
1207,38,credit_card,1,95,0
1208,38,credit_card,3,125,0
1209,40,credit_card,0,10,0
1210,40,credit_card,0,101,0
1211,42,credit_card,3,89,0
1212,42,credit_card,3,96,0
1213,38,credit_card,1,124,0
1214,39,credit_card,2,84,0
1215,37,credit_card,1,122,0
1216,36,credit_card,2,175,0
1217,38,credit_card,0,185,0
1218,44,credit_card,4,161,0
1219,41,credit_card,4,115,0
1220,38,credit_card,2,41,0
1221,41,credit_card,2,161,0
1222,38,credit_card,1,108,1
1223,40,credit_card,3,142,0
1224,40,credit_card,2,46,0
1225,40,credit_card,0,36,0
1226,40,credit_card,0,57,0
1227,39,credit_card,1,34,0
1228,40,credit_card,4,55,0
1229,42,credit_card,1,63,0
1230,42,credit_card,2,180,0
1231,44,credit_card,1,57,0
1232,37,credit_card,1,100,0
1233,41,credit_card,3,190,0
1234,39,credit_card,2,38,0
1235,40,credit_card,4,113,0
1236,41,credit_card,1,102,0
1237,43,credit_card,3,15,1
1238,42,credit_card,4,169,0
1239,42,credit_card,3,35,0
1240,39,credit_card,4,175,0
1241,41,credit_card,4,184,0
1242,38,credit_card,0,89,1
1243,40,credit_card,2,56,0
1244,42,credit_card,4,106,0
1245,40,credit_card,4,148,0
1246,41,credit_card,1,118,0
1247,37,credit_card,3,172,0
1248,38,credit_card,4,174,0
1249,38,credit_card,2,155,0
1250,43,credit_card,4,178,0
1251,36,credit_card,1,97,0
1252,43,credit_card,4,159,0
1253,41,credit_card,0,108,0
1254,38,credit_card,2,195,0
1255,42,credit_card,4,162,0
1256,40,credit_card,4,105,0
1257,37,credit_card,4,69,0
1258,40,credit_card,2,147,0
1259,39,credit_card,3,38,0
1260,42,credit_card,0,79,0
1261,40,credit_card,2,193,0
1262,39,credit_card,0,15,0
1263,42,credit_card,1,145,0
1264,39,credit_card,4,145,0
1265,42,credit_card,4,94,0
1266,43,credit_card,2,65,0
1267,40,credit_card,1,89,0
1268,35,credit_card,1,10,0
1269,43,credit_card,4,91,0
1270,38,credit_card,1,191,0
1271,40,credit_card,2,115,0
1272,44,credit_card,3,104,0
1273,41,credit_card,1,149,0
1274,39,credit_card,2,22,0
1275,41,credit_card,1,62,1
1276,38,credit_card,3,13,0
1277,39,credit_card,0,31,0
1278,37,credit_card,4,29,0
1279,39,credit_card,3,156,0
1280,38,credit_card,1,51,0
1281,39,credit_card,2,160,0
1282,36,credit_card,0,48,0
1283,42,credit_card,2,181,0
1284,39,credit_card,1,39,1
1285,41,credit_card,4,81,0
1286,39,credit_card,1,68,0
1287,44,credit_card,1,174,0
1288,38,credit_card,3,94,0
1289,40,credit_card,2,193,0
1290,40,credit_card,4,35,0
1291,38,credit_card,2,197,0
1292,40,credit_card,2,155,0
1293,40,credit_card,3,93,0
1294,41,credit_card,0,14,0
1295,38,credit_card,3,183,0
1296,38,credit_card,0,186,0
1297,40,credit_card,0,86,0
1298,39,credit_card,1,73,0
1299,43,credit_card,3,168,0
1300,38,credit_card,3,83,0
1301,42,credit_card,2,181,0
1302,39,credit_card,3,54,0
1303,45,credit_card,0,7,0
1304,38,credit_card,4,69,0
1305,37,credit_card,2,143,0
1306,40,credit_card,2,189,0
1307,38,credit_card,4,74,0
1308,40,credit_card,4,112,0
1309,40,credit_card,0,114,0
1310,38,credit_card,4,185,0
1311,38,credit_card,0,148,0
1312,36,credit_card,1,17,0
1313,41,credit_card,4,38,0
1314,41,credit_card,1,96,0
1315,42,credit_card,3,20,0
1316,39,credit_card,1,169,0
1317,40,credit_card,3,91,0
1318,39,credit_card,0,84,0
1319,39,credit_card,2,2,0
1320,38,credit_card,3,45,0
1321,41,credit_card,1,107,0
1322,40,credit_card,1,186,0
1323,41,credit_card,0,123,0
1324,43,credit_card,0,20,0
1325,38,credit_card,4,98,0
1326,39,credit_card,1,161,0
1327,37,credit_card,3,104,0
1328,36,credit_card,2,83,0
1329,41,credit_card,1,61,0
1330,41,credit_card,2,57,0
1331,41,credit_card,0,75,0
1332,42,credit_card,1,55,0
1333,39,credit_card,4,42,0
1334,43,credit_card,4,137,0
1335,37,credit_card,0,70,0
1336,39,credit_card,4,131,0
1337,41,credit_card,4,34,0
1338,37,credit_card,1,37,0
1339,42,credit_card,1,158,0
1340,39,credit_card,3,58,0
1341,40,credit_card,4,44,0
1342,37,credit_card,3,93,0
1343,40,credit_card,1,113,0
1344,40,credit_card,3,30,0
1345,43,credit_card,1,189,0
1346,39,credit_card,2,85,0
1347,39,credit_card,3,149,0
1348,38,credit_card,2,50,0
1349,44,credit_card,4,0,0
1350,41,credit_card,4,74,0
1351,41,credit_card,4,108,0
1352,39,credit_card,2,34,0
1353,41,credit_card,2,195,0
1354,43,credit_card,4,188,0
1355,38,credit_card,2,11,0
1356,43,credit_card,0,192,0
1357,40,credit_card,1,63,0
1358,40,credit_card,2,43,0
1359,38,credit_card,1,150,0
1360,40,credit_card,3,119,0
1361,39,credit_card,0,125,0
1362,39,credit_card,4,158,0
1363,43,credit_card,3,186,0
1364,39,credit_card,1,179,0
1365,40,credit_card,2,188,0
1366,42,credit_card,2,5,0
1367,42,credit_card,1,71,0
1368,38,credit_card,4,89,0
1369,40,credit_card,1,91,0
1370,37,credit_card,0,148,0
1371,40,credit_card,1,146,0
1372,39,credit_card,0,11,0
1373,40,credit_card,2,176,0
1374,43,credit_card,2,47,0
1375,40,credit_card,3,110,0
1376,39,credit_card,4,13,0
1377,39,credit_card,0,160,1
1378,41,credit_card,4,26,0
1379,40,credit_card,2,177,0
1380,38,credit_card,0,24,0
1381,39,credit_card,1,31,0
1382,40,credit_card,0,188,0
1383,43,credit_card,0,53,0
1384,41,credit_card,2,165,0
1385,39,credit_card,1,97,0
1386,39,credit_card,4,58,0
1387,35,credit_card,3,12,0
1388,41,credit_card,1,123,0
1389,43,credit_card,3,0,0
1390,38,credit_card,1,49,1
1391,39,credit_card,2,152,0
1392,40,credit_card,0,1,0
1393,38,credit_card,4,13,0
1394,39,credit_card,4,126,0
1395,41,credit_card,1,49,0
1396,35,credit_card,1,140,0
1397,37,credit_card,2,182,0
1398,43,credit_card,3,50,0
1399,38,credit_card,3,150,0
1400,41,credit_card,4,160,0
1401,38,credit_card,0,166,0
1402,41,credit_card,1,186,0
1403,42,credit_card,4,80,0
1404,41,credit_card,2,74,0
1405,41,credit_card,4,16,0
1406,41,credit_card,0,16,0
1407,39,credit_card,2,62,0
1408,40,credit_card,0,111,0
1409,38,credit_card,1,168,0
1410,41,credit_card,4,25,0
1411,41,credit_card,1,168,0
1412,39,credit_card,0,183,0
1413,35,credit_card,0,50,0
1414,42,credit_card,0,27,0
1415,40,credit_card,4,153,0
1416,38,credit_card,2,97,0
1417,40,credit_card,3,77,0
1418,40,credit_card,3,166,0
1419,42,credit_card,0,151,0
1420,40,credit_card,3,5,0
1421,38,credit_card,2,122,0
1422,37,credit_card,4,173,0
1423,38,credit_card,0,30,0
1424,37,credit_card,1,17,0
1425,37,credit_card,4,32,0
1426,41,credit_card,3,168,0
1427,37,credit_card,1,78,0
1428,41,credit_card,2,105,0
1429,41,credit_card,4,196,0
1430,35,credit_card,0,7,0
1431,42,credit_card,0,71,0
1432,39,credit_card,0,125,0
1433,41,credit_card,2,80,0
1434,39,credit_card,4,32,0
1435,40,credit_card,4,161,0
1436,42,credit_card,4,71,0
1437,37,credit_card,1,162,0
1438,37,credit_card,1,189,0
1439,40,credit_card,0,148,0
1440,43,credit_card,0,22,0
1441,40,credit_card,4,111,0
1442,37,credit_card,1,168,0
1443,39,credit_card,2,0,0
1444,41,credit_card,1,0,0
1445,38,credit_card,3,128,0
1446,38,credit_card,3,181,0
1447,43,credit_card,4,153,0
1448,39,credit_card,4,82,0
1449,40,credit_card,1,48,0
1450,39,credit_card,2,20,0
1451,38,credit_card,1,183,0
1452,40,credit_card,4,127,0
1453,39,credit_card,3,15,0
1454,37,credit_card,2,116,0
1455,42,credit_card,1,167,0
1456,38,credit_card,4,21,0
1457,38,credit_card,0,190,0
1458,40,credit_card,0,104,0
1459,42,credit_card,2,81,0
1460,40,credit_card,4,199,0
1461,40,credit_card,3,161,0
1462,37,credit_card,3,185,0
1463,40,credit_card,4,23,0
1464,40,credit_card,1,13,0
1465,40,credit_card,1,124,0
1466,37,credit_card,3,110,0
1467,40,credit_card,3,138,0
1468,38,credit_card,0,132,0
1469,42,credit_card,3,11,0
1470,39,credit_card,4,122,0
1471,42,credit_card,2,159,0
1472,40,credit_card,4,71,0
1473,40,credit_card,2,66,0
1474,42,credit_card,0,103,0
1475,40,credit_card,2,107,0
1476,40,credit_card,0,4,1
1477,39,credit_card,3,65,0
1478,40,credit_card,0,73,0
1479,40,credit_card,3,151,0
1480,38,credit_card,1,132,0
1481,40,credit_card,3,62,0
1482,42,credit_card,1,119,0
1483,36,credit_card,4,185,0
1484,41,credit_card,0,67,0
1485,37,credit_card,4,189,0
1486,40,credit_card,3,6,1
1487,40,credit_card,1,2,0
1488,36,credit_card,2,126,0
1489,38,credit_card,2,36,0
1490,40,credit_card,3,170,0
1491,40,credit_card,2,42,0
1492,42,credit_card,4,126,0
1493,41,credit_card,3,172,0
1494,40,credit_card,4,116,0
1495,37,credit_card,2,48,0
1496,38,credit_card,4,130,0
1497,38,credit_card,2,70,0
1498,41,credit_card,3,164,0
1499,42,credit_card,1,32,0
1500,38,credit_card,0,31,0
1501,43,credit_card,1,59,0
1502,40,credit_card,2,111,0
1503,41,credit_card,2,16,0
1504,39,credit_card,0,21,0
1505,41,credit_card,1,93,0
1506,37,credit_card,1,28,0
1507,38,credit_card,3,46,0
1508,38,credit_card,3,4,0
1509,37,credit_card,0,12,0
1510,41,credit_card,0,154,0
1511,40,credit_card,3,113,0
1512,40,credit_card,0,58,0
1513,40,credit_card,0,92,0
1514,40,credit_card,4,123,1
1515,42,credit_card,2,90,0
1516,41,credit_card,0,79,0
1517,39,credit_card,0,152,0
1518,40,credit_card,4,46,0
1519,40,credit_card,4,153,0
1520,37,credit_card,0,141,0
1521,44,credit_card,1,150,0
1522,39,credit_card,2,166,0
1523,36,credit_card,3,118,0
1524,38,credit_card,0,180,0
1525,36,credit_card,3,79,0
1526,39,credit_card,1,172,0
1527,37,credit_card,1,167,0
1528,38,credit_card,3,173,0
1529,40,credit_card,1,100,0
1530,41,credit_card,0,92,0
1531,39,credit_card,0,82,0
1532,38,credit_card,3,184,0
1533,35,credit_card,4,165,0
1534,38,credit_card,4,87,0
1535,42,credit_card,3,37,0
1536,36,credit_card,4,152,0
1537,40,credit_card,0,7,0
1538,42,credit_card,4,77,0
1539,41,credit_card,0,129,0
1540,38,credit_card,1,180,0
1541,41,credit_card,3,196,0
1542,38,credit_card,1,121,0
1543,38,credit_card,1,143,0
1544,41,credit_card,1,149,0
1545,40,credit_card,2,86,0
1546,42,credit_card,3,166,0
1547,39,credit_card,0,21,0
1548,40,credit_card,2,79,0
1549,41,credit_card,0,116,0
1550,40,credit_card,1,145,0
1551,42,credit_card,0,120,1
1552,39,credit_card,3,170,0
1553,43,credit_card,3,162,0
1554,42,credit_card,4,172,0
1555,40,credit_card,0,29,0
1556,40,credit_card,4,35,0
1557,37,credit_card,3,96,0
1558,37,credit_card,4,12,0
1559,43,credit_card,2,7,0
1560,37,credit_card,1,181,0
1561,39,credit_card,3,72,0
1562,39,credit_card,0,191,0
1563,38,credit_card,0,11,0
1564,41,credit_card,0,73,0
1565,39,credit_card,4,31,0
1566,39,credit_card,1,81,0
1567,43,credit_card,2,148,0
1568,42,credit_card,3,4,0
1569,40,credit_card,0,71,0
1570,40,credit_card,4,51,0
1571,38,credit_card,4,152,0
1572,36,credit_card,3,122,0
1573,40,credit_card,4,75,0
1574,42,credit_card,3,141,0
1575,35,credit_card,4,173,0
1576,39,credit_card,0,174,0
1577,38,credit_card,4,136,0
1578,40,credit_card,1,73,0
1579,41,credit_card,2,17,0
1580,38,credit_card,2,88,0
1581,40,credit_card,4,136,0
1582,41,credit_card,1,86,0
1583,39,credit_card,3,26,0
1584,38,credit_card,2,135,0
1585,42,credit_card,3,124,0
1586,41,credit_card,0,66,0
1587,39,credit_card,0,54,0
1588,39,credit_card,3,199,1
1589,39,credit_card,4,142,1
1590,43,credit_card,2,112,0
1591,38,credit_card,2,80,0
1592,39,credit_card,1,114,0
1593,37,credit_card,4,195,0
1594,38,credit_card,3,126,0
1595,39,credit_card,1,12,0
1596,38,credit_card,2,93,0
1597,39,credit_card,4,16,0
1598,43,credit_card,3,174,0
1599,40,credit_card,3,97,0
1600,41,credit_card,3,4,0
1601,43,credit_card,1,78,0
1602,38,credit_card,1,83,0
1603,42,credit_card,4,65,0
1604,38,credit_card,0,140,0
1605,40,credit_card,3,113,0
1606,39,credit_card,3,187,0
1607,41,credit_card,3,198,0
1608,38,credit_card,3,36,0
1609,41,credit_card,4,171,0
1610,42,credit_card,2,5,0
1611,42,credit_card,4,150,0
1612,37,credit_card,0,48,0
1613,37,credit_card,0,105,0
1614,41,credit_card,1,74,0
1615,39,credit_card,0,147,0
1616,39,credit_card,1,25,0
1617,37,credit_card,1,67,0
1618,39,credit_card,2,47,0
1619,37,credit_card,1,147,0
1620,37,credit_card,4,134,0
1621,40,credit_card,1,189,0
1622,40,credit_card,2,34,0
1623,40,credit_card,3,166,0
1624,38,credit_card,4,43,0
1625,38,credit_card,3,121,0
1626,40,credit_card,0,51,0
1627,43,credit_card,3,50,0
1628,41,credit_card,3,25,0
1629,38,credit_card,4,71,0
1630,42,credit_card,3,112,0
1631,38,credit_card,4,163,1
1632,42,credit_card,1,3,0
1633,39,credit_card,3,101,0
1634,35,credit_card,4,17,0
1635,37,credit_card,4,197,0
1636,40,credit_card,4,179,0
1637,38,credit_card,4,145,1
1638,41,credit_card,4,32,0
1639,38,credit_card,1,106,0
1640,39,credit_card,0,86,0
1641,41,credit_card,2,75,0
1642,41,credit_card,4,70,0
1643,40,credit_card,0,80,0
1644,39,credit_card,1,62,0
1645,42,credit_card,0,144,0
1646,40,credit_card,2,43,0
1647,39,credit_card,2,51,0
1648,41,credit_card,3,99,0
1649,37,credit_card,3,64,0
1650,40,credit_card,0,126,0
1651,35,credit_card,4,118,0
1652,40,credit_card,2,180,0
1653,40,credit_card,1,21,0
1654,40,credit_card,3,35,0
1655,36,credit_card,0,53,0
1656,41,credit_card,4,123,0
1657,39,credit_card,3,56,0
1658,40,credit_card,2,98,0
1659,43,credit_card,1,68,0
1660,41,credit_card,4,84,0
1661,40,credit_card,3,91,0
1662,38,credit_card,3,169,0
1663,39,credit_card,2,66,0
1664,34,credit_card,2,36,0
1665,40,credit_card,3,154,0
1666,40,credit_card,1,12,0
1667,42,credit_card,0,78,0
1668,36,credit_card,4,194,0
1669,38,credit_card,0,137,0
1670,38,credit_card,0,10,0
1671,38,credit_card,2,110,0
1672,40,credit_card,0,33,0
1673,40,credit_card,2,63,0
1674,43,credit_card,4,182,0
1675,39,credit_card,2,42,0
1676,36,credit_card,1,146,0
1677,42,credit_card,2,33,0
1678,39,credit_card,1,12,0
1679,39,credit_card,0,100,0
1680,39,credit_card,3,163,0
1681,41,credit_card,3,30,0
1682,38,credit_card,3,140,0
1683,40,credit_card,0,112,0
1684,41,credit_card,3,29,0
1685,41,credit_card,1,124,0
1686,40,credit_card,3,151,0
1687,37,credit_card,4,6,0
1688,40,credit_card,1,99,0
1689,38,credit_card,3,75,0
1690,40,credit_card,4,132,0
1691,39,credit_card,4,3,0
1692,41,credit_card,2,163,0
1693,40,credit_card,3,194,0
1694,39,credit_card,1,143,0
1695,44,credit_card,0,189,0
1696,36,credit_card,2,7,0
1697,43,credit_card,2,50,0
1698,41,credit_card,0,44,0
1699,42,credit_card,1,121,0
1700,37,credit_card,2,122,0
1701,38,credit_card,3,88,0
1702,39,credit_card,2,111,0
1703,41,credit_card,3,166,1
1704,41,credit_card,4,87,0
1705,42,credit_card,0,160,0
1706,40,credit_card,2,144,0
1707,40,credit_card,3,102,0
1708,42,credit_card,3,75,0
1709,37,credit_card,0,55,0
1710,40,credit_card,4,44,0
1711,39,credit_card,2,28,1
1712,42,credit_card,0,133,0
1713,41,credit_card,2,41,1
1714,38,credit_card,3,18,0
1715,38,credit_card,2,188,0
1716,41,credit_card,3,18,0
1717,37,credit_card,2,71,0
1718,39,credit_card,3,134,0
1719,42,credit_card,1,78,1
1720,38,credit_card,4,126,0
1721,44,credit_card,1,154,0
1722,39,credit_card,3,193,0
1723,39,credit_card,3,117,0
1724,36,credit_card,1,18,0
1725,41,credit_card,1,89,0
1726,43,credit_card,0,140,0
1727,35,credit_card,0,20,0
1728,41,credit_card,2,59,0
1729,42,credit_card,0,56,0
1730,39,credit_card,2,33,0
1731,36,credit_card,1,148,0
1732,40,credit_card,2,177,0
1733,40,credit_card,2,42,0
1734,39,credit_card,3,164,1
1735,40,credit_card,4,143,0
1736,39,credit_card,1,7,0
1737,39,credit_card,3,54,0
1738,40,credit_card,4,148,0
1739,37,credit_card,2,1,0
1740,39,credit_card,3,102,0
1741,38,credit_card,2,170,0
1742,39,credit_card,3,39,0
1743,42,credit_card,3,62,0
1744,41,credit_card,4,155,0
1745,38,credit_card,3,15,0
1746,37,credit_card,2,134,0
1747,39,credit_card,0,181,0
1748,42,credit_card,1,176,0
1749,41,credit_card,4,113,0
1750,38,credit_card,3,159,0
1751,43,credit_card,4,110,0
1752,39,credit_card,1,1,0
1753,42,credit_card,1,31,0
1754,39,credit_card,2,16,0
1755,43,credit_card,2,120,0
1756,37,credit_card,4,96,0
1757,38,credit_card,3,172,0
1758,37,credit_card,0,190,0
1759,38,credit_card,1,111,0
1760,36,credit_card,3,34,0
1761,41,credit_card,3,114,0
1762,38,credit_card,3,3,0
1763,41,credit_card,3,5,0
1764,41,credit_card,0,6,0
1765,44,credit_card,4,86,0
1766,38,credit_card,1,190,0
1767,39,credit_card,3,55,0
1768,39,credit_card,0,169,0
1769,44,credit_card,4,83,0
1770,40,credit_card,1,80,0
1771,35,credit_card,0,66,0
1772,36,credit_card,2,156,0
1773,41,credit_card,2,115,0
1774,42,credit_card,2,19,1
1775,41,credit_card,4,82,0
1776,38,credit_card,1,139,0
1777,38,credit_card,3,96,0
1778,39,credit_card,3,20,1
1779,42,credit_card,3,126,0
1780,39,credit_card,2,129,0
1781,39,credit_card,3,93,0
1782,40,credit_card,2,25,1
1783,39,credit_card,2,100,0
1784,40,credit_card,4,181,1
1785,41,credit_card,3,115,0
1786,40,credit_card,0,161,1
1787,35,credit_card,1,184,0
1788,37,credit_card,3,137,0
1789,37,credit_card,2,178,1
1790,38,credit_card,1,138,0
1791,38,credit_card,3,8,0
1792,39,credit_card,1,10,0
1793,40,credit_card,2,54,0
1794,34,credit_card,3,173,0
1795,39,credit_card,3,71,0
1796,40,credit_card,3,42,0
1797,37,credit_card,0,49,0
1798,37,credit_card,3,7,0
1799,43,credit_card,0,47,0
1800,38,credit_card,4,160,0
1801,40,credit_card,3,65,0
1802,41,credit_card,3,157,0
1803,45,credit_card,0,190,0
1804,40,credit_card,3,117,0
